tracking_id,datetime,windmill_generated_power(kW/h)
WM_7753,1/1/2019 16:33,9.761961813
WM_28036,6/22/2019 7:33,5.402647163
WM_31404,7/16/2019 13:13,6.485160867
WM_31905,7/20/2019 2:33,5.712766428
WM_39397,9/16/2019 8:13,5.79890981
WM_32359,7/23/2019 8:53,4.388524825
WM_28148,6/23/2019 2:33,9.469599255
WM_3406,11/28/2018 19:13,2.737605782
WM_38549,9/10/2019 2:33,5.715422006
WM_18425,3/27/2019 1:23,3.226044278
WM_12539,2/6/2019 9:03,10.74608056
WM_8488,1/6/2019 22:03,5.609020932
WM_20048,4/19/2019 20:23,6.95017195
WM_39144,9/14/2019 13:43,2.161314171
WM_40268,9/23/2019 3:33,5.388773432
WM_2689,11/23/2018 16:03,5.21679985
WM_26026,6/7/2019 10:43,4.104459847
WM_22686,5/12/2019 9:23,3.176344322
WM_528,11/1/2018 22:33,2.846724865
WM_30581,7/10/2019 16:53,2.415117541
WM_29027,6/29/2019 12:23,5.88633984
WM_39920,9/19/2019 23:23,8.088471878
WM_685,11/5/2018 8:03,6.831799778
WM_12034,2/2/2019 19:53,12.6558843
WM_19893,4/17/2019 21:53,6.176455422
WM_40231,9/22/2019 21:23,8.446040682
WM_20797,4/28/2019 8:13,1.510529945
WM_38892,9/12/2019 11:53,3.79153986
WM_17700,3/21/2019 13:23,2.311368332
WM_7423,12/30/2018 8:43,5.707559765
WM_36575,8/25/2019 4:23,4.412744785
WM_35834,8/20/2019 0:03,6.085966528
WM_39976,9/21/2019 2:53,6.0228948
WM_2296,11/17/2018 11:33,6.629916456
WM_33980,8/6/2019 10:03,5.393049839
WM_8108,1/4/2019 4:43,5.169969795
WM_28725,6/27/2019 6:33,6.153578737
WM_21246,5/1/2019 11:13,4.66393481
WM_36932,8/27/2019 16:23,6.130529296
WM_14907,2/24/2019 9:33,9.221899158
WM_8081,1/3/2019 23:43,6.666162238
WM_4413,12/6/2018 11:23,8.2219295
WM_14702,2/22/2019 7:13,9.084346763
WM_37933,9/5/2019 15:33,4.797289274
WM_12084,2/3/2019 4:13,9.92220928
WM_12940,2/9/2019 5:23,8.273064435
WM_8147,1/4/2019 12:03,6.865349835
WM_37631,9/3/2019 13:13,2.474963053
WM_3769,12/1/2018 14:13,5.05010475
WM_1772,11/13/2018 18:33,3.017673584
WM_27951,6/21/2019 15:53,6.18345987
WM_11999,2/2/2019 13:33,14.55359905
WM_6588,12/24/2018 11:23,14.12455955
WM_39316,9/15/2019 18:33,7.06293974
WM_12068,2/3/2019 1:33,9.740024225
WM_1342,11/10/2018 15:43,4.281910347
WM_13030,2/9/2019 20:43,5.352711033
WM_35670,8/18/2019 20:33,8.080649545
WM_9723,1/15/2019 17:53,7.971864282
WM_9677,1/15/2019 9:13,7.796483716
WM_18487,3/27/2019 11:43,2.1207999
WM_21606,5/4/2019 17:23,2.938989316
WM_8838,1/9/2019 10:13,7.483989635
WM_6770,12/25/2018 17:43,11.0585792
WM_32100,7/21/2019 13:03,3.808922028
WM_135,10/29/2018 19:33,4.382584079
WM_27319,6/16/2019 23:33,6.63883476
WM_40274,9/23/2019 4:33,3.93928987
WM_14707,2/22/2019 8:03,8.587893906
WM_21132,4/30/2019 16:03,3.404219825
WM_11505,1/30/2019 1:33,12.27981923
WM_10483,1/21/2019 7:03,7.183725879
WM_19820,4/17/2019 9:23,1.94168989
WM_18995,4/4/2019 17:13,1.985299865
WM_37429,9/2/2019 3:33,5.51995986
WM_39552,9/17/2019 10:03,1.895744356
WM_17356,3/19/2019 1:43,2.679105478
WM_37834,9/4/2019 23:03,7.13642484
WM_18858,4/3/2019 2:43,4.889310911
WM_11207,1/26/2019 17:33,14.07438242
WM_8368,1/6/2019 0:53,10.21812416
WM_4372,12/6/2018 1:53,7.918934595
WM_5383,12/15/2018 11:03,7.368019655
WM_34127,8/7/2019 11:13,2.437878429
WM_38977,9/13/2019 9:53,3.31766988
WM_10600,1/22/2019 10:13,8.937062526
WM_35622,8/18/2019 12:33,3.697594339
WM_11257,1/27/2019 1:53,9.807129475
WM_9299,1/12/2019 15:53,3.680944356
WM_27961,6/21/2019 17:33,5.150047232
WM_30478,7/9/2019 23:33,7.827976059
WM_24288,5/23/2019 16:03,3.707354805
WM_2752,11/24/2018 2:33,2.321824895
WM_32919,7/29/2019 20:43,6.62173475
WM_30716,7/11/2019 16:33,2.456676341
WM_19069,4/5/2019 6:23,4.376820821
WM_29340,7/1/2019 18:13,7.128305026
WM_30788,7/12/2019 4:53,5.841284016
WM_31197,7/15/2019 2:03,8.407438339
WM_18807,4/1/2019 12:33,2.124505147
WM_36959,8/27/2019 20:53,3.77899483
WM_26048,6/7/2019 14:23,4.684979765
WM_8088,1/4/2019 1:03,9.320532444
WM_18385,3/26/2019 18:43,4.481127656
WM_9102,1/11/2019 6:53,6.02290488
WM_21967,5/7/2019 5:53,3.389305788
WM_19887,4/17/2019 20:53,6.79044978
WM_544,11/2/2018 1:13,4.909194167
WM_39048,9/13/2019 21:43,9.558468538
WM_20691,4/27/2019 14:33,4.552649783
WM_14652,2/21/2019 22:53,10.84229958
WM_739,11/5/2018 18:43,4.07833986
WM_8100,1/4/2019 3:13,8.950738139
WM_37027,8/28/2019 8:13,2.416077633
WM_39322,9/15/2019 19:33,7.7543163
WM_19259,4/6/2019 16:43,2.740014875
WM_9452,1/13/2019 17:33,6.15017482
WM_15331,2/27/2019 9:13,8.341181853
WM_15804,3/4/2019 8:23,5.420994426
WM_1940,11/14/2018 22:53,2.24746992
WM_1338,11/10/2018 15:03,4.245587313
WM_2090,11/16/2018 0:53,4.859489337
WM_13992,2/17/2019 1:03,8.842489455
WM_32942,7/30/2019 0:33,6.93415484
WM_32870,7/29/2019 12:33,3.657329218
WM_3368,11/28/2018 12:53,4.222938756
WM_16413,3/8/2019 19:23,2.536152526
WM_37348,9/1/2019 14:03,4.287127606
WM_18350,3/26/2019 12:53,2.373564885
WM_21531,5/4/2019 4:53,4.909327533
WM_34595,8/10/2019 18:53,6.317824785
WM_17976,3/23/2019 16:13,4.38011482
WM_10367,1/20/2019 11:43,14.31848915
WM_26792,6/13/2019 2:33,5.845906929
WM_21812,5/6/2019 4:03,6.53378477
WM_16996,3/14/2019 20:43,4.520116467
WM_18953,4/4/2019 5:53,3.90518484
WM_272,10/31/2018 2:53,9.56137928
WM_22521,5/11/2019 5:53,3.297499853
WM_22645,5/12/2019 2:33,4.8095498
WM_11520,1/30/2019 4:03,13.799044
WM_33091,7/31/2019 2:13,4.7369419
WM_10206,1/19/2019 8:23,8.41520438
WM_33538,8/3/2019 6:43,3.912710295
WM_33223,8/1/2019 0:43,6.915847132
WM_8064,1/3/2019 20:53,5.84539986
WM_36597,8/25/2019 8:03,2.515029288
WM_32954,7/30/2019 2:43,7.623346771
WM_19953,4/19/2019 3:03,3.783420868
WM_27293,6/16/2019 18:43,6.185878789
WM_1864,11/14/2018 10:13,3.446360922
WM_17183,3/17/2019 19:23,3.39953985
WM_1855,11/14/2018 8:43,2.764127617
WM_12479,2/5/2019 23:03,8.7562994
WM_10229,1/19/2019 12:23,10.08659935
WM_1522,11/11/2018 23:13,5.839852553
WM_23466,5/17/2019 21:43,6.765877561
WM_20192,4/22/2019 15:23,7.184279655
WM_29454,7/2/2019 13:43,4.197355328
WM_457,11/1/2018 9:53,7.956724415
WM_7440,12/30/2018 11:33,8.95370948
WM_14207,2/18/2019 15:43,6.25159471
WM_11824,2/1/2019 8:13,9.506284325
WM_16122,3/6/2019 17:33,8.98277439
WM_17380,3/19/2019 5:53,1.561642062
WM_7156,12/28/2018 12:03,10.66657169
WM_37724,9/4/2019 4:43,4.050760928
WM_37888,9/5/2019 8:03,3.938388744
WM_36611,8/25/2019 10:23,2.739588112
WM_6994,12/27/2018 7:43,6.370529805
WM_2750,11/24/2018 2:13,2.14993325
WM_19819,4/17/2019 9:13,2.82999991
WM_27434,6/17/2019 19:43,6.665152374
WM_26203,6/8/2019 20:23,5.480024875
WM_32678,7/27/2019 16:53,8.059288583
WM_32750,7/28/2019 15:43,6.490784063
WM_25339,6/1/2019 11:43,4.70587981
WM_11250,1/27/2019 0:43,9.661509325
WM_21082,4/30/2019 7:43,1.836357789
WM_8763,1/8/2019 21:13,5.40506978
WM_8888,1/9/2019 18:33,6.06074483
WM_7644,12/31/2018 21:43,11.58101438
WM_13111,2/10/2019 12:13,6.76591473
WM_29288,7/1/2019 9:23,2.834154895
WM_11329,1/28/2019 20:03,9.2885445
WM_8430,1/6/2019 11:53,7.343771739
WM_28784,6/27/2019 16:23,2.5372999
WM_7837,1/2/2019 6:33,8.235084475
WM_37008,8/28/2019 5:03,3.6969149
WM_28530,6/25/2019 20:43,6.311969765
WM_29101,6/30/2019 1:13,6.061649844
WM_15694,3/1/2019 22:43,7.899599774
WM_23108,5/15/2019 10:03,4.27899989
WM_4705,12/8/2018 13:03,7.87843464
WM_38931,9/12/2019 18:23,4.328088065
WM_30858,7/12/2019 16:33,8.34301436
WM_20305,4/24/2019 19:43,6.863155356
WM_34268,8/8/2019 11:23,2.506094653
WM_34457,8/9/2019 19:13,3.267555389
WM_38822,9/12/2019 0:13,8.977479525
WM_24142,5/22/2019 15:23,5.118718544
WM_21924,5/6/2019 22:43,6.603994117
WM_23609,5/18/2019 21:43,6.896657753
WM_8536,1/7/2019 6:13,7.011136679
WM_34287,8/8/2019 14:33,3.72422486
WM_30656,7/11/2019 6:13,5.974584074
WM_25980,6/7/2019 2:53,5.821317424
WM_1321,11/10/2018 12:13,3.57010983
WM_24790,5/28/2019 2:53,4.528105367
WM_33448,8/2/2019 15:03,3.094949856
WM_9587,1/14/2019 17:43,7.483404525
WM_28946,6/28/2019 21:33,5.46152205
WM_15346,2/27/2019 12:33,12.53421948
WM_15080,2/25/2019 15:23,12.49326963
WM_24511,5/25/2019 8:33,4.932474825
WM_34699,8/11/2019 12:33,5.491215721
WM_31184,7/14/2019 23:53,8.35395948
WM_11170,1/26/2019 11:23,14.31848915
WM_23030,5/14/2019 20:53,4.7718116
WM_29401,7/2/2019 4:33,5.822464541
WM_12399,2/5/2019 9:13,8.48105465
WM_16488,3/9/2019 9:43,6.128205394
WM_20024,4/19/2019 16:23,3.613989875
WM_12368,2/5/2019 4:03,9.567679375
WM_23221,5/16/2019 4:53,4.50667481
WM_22033,5/7/2019 16:53,6.37347478
WM_13876,2/16/2019 4:53,8.949214375
WM_39174,9/14/2019 18:43,3.272164855
WM_38235,9/7/2019 17:53,6.454388772
WM_5789,12/18/2018 9:03,8.130409565
WM_32530,7/26/2019 15:53,3.277677633
WM_34318,8/8/2019 19:43,4.99476486
WM_10515,1/21/2019 12:23,12.76757453
WM_24823,5/28/2019 8:33,4.20236484
WM_11794,2/1/2019 3:03,8.937062526
WM_32594,7/27/2019 2:33,6.295247211
WM_30476,7/9/2019 23:13,6.851721994
WM_4437,12/6/2018 15:23,7.90583467
WM_25821,6/5/2019 22:43,7.52874465
WM_33670,8/4/2019 5:13,5.822464541
WM_34829,8/12/2019 10:33,2.135983211
WM_29355,7/1/2019 20:43,6.906505372
WM_31593,7/17/2019 21:23,7.489035364
WM_7624,12/31/2018 18:23,12.5745694
WM_8671,1/8/2019 5:13,6.5502797
WM_38521,9/9/2019 19:03,8.400988974
WM_34658,8/11/2019 5:33,4.597146853
WM_2889,11/25/2018 1:33,9.575409425
WM_25462,6/2/2019 13:03,3.810320863
WM_19762,4/16/2019 23:43,3.728059905
WM_7922,1/2/2019 20:43,10.9218343
WM_26656,6/12/2019 2:23,6.765066433
WM_2968,11/25/2018 16:23,5.771266456
WM_3842,12/2/2018 2:23,6.517029805
WM_22269,5/9/2019 8:43,2.205410374
WM_32686,7/27/2019 19:23,6.28980982
WM_12019,2/2/2019 17:23,11.60367935
WM_18023,3/24/2019 1:53,5.408374815
WM_7273,12/29/2018 7:33,5.671205635
WM_4611,12/7/2018 21:23,7.844369535
WM_34156,8/7/2019 16:03,4.078341984
WM_7901,1/2/2019 17:13,14.78594465
WM_346,10/31/2018 15:13,4.813839885
WM_37930,9/5/2019 15:03,7.052855294
WM_21339,5/2/2019 2:43,2.3685149
WM_28156,6/23/2019 3:53,5.722715621
WM_24889,5/28/2019 20:03,8.208894195
WM_16587,3/11/2019 17:23,5.479972067
WM_28313,6/24/2019 7:33,4.534949805
WM_15933,3/5/2019 6:23,7.615947026
WM_33098,7/31/2019 3:23,7.253915468
WM_26766,6/12/2019 21:33,6.654699856
WM_15600,3/1/2019 6:53,8.938494405
WM_9189,1/11/2019 21:23,3.95303986
WM_18489,3/27/2019 12:03,2.315074888
WM_22722,5/12/2019 17:13,5.367379725
WM_23506,5/18/2019 4:33,5.46282983
WM_38721,9/11/2019 7:23,4.16798484
WM_10572,1/22/2019 4:33,8.051004635
WM_31381,7/16/2019 9:23,4.6112735
WM_31075,7/14/2019 5:33,3.34280485
WM_36223,8/22/2019 17:03,4.452477606
WM_16945,3/14/2019 12:13,4.494964506
WM_20307,4/24/2019 20:03,6.26151655
WM_7919,1/2/2019 20:13,12.33448445
WM_14097,2/17/2019 19:53,8.756714505
WM_14899,2/24/2019 5:03,8.15694454
WM_9127,1/11/2019 11:03,5.408411
WM_3087,11/26/2018 13:13,5.364314795
WM_27901,6/21/2019 7:33,5.688916533
WM_4209,12/4/2018 22:33,7.24888481
WM_935,11/7/2018 6:13,1.969204895
WM_35490,8/17/2019 14:33,5.223089785
WM_26552,6/11/2019 7:53,2.799436711
WM_36967,8/27/2019 22:13,3.73659489
WM_31597,7/17/2019 22:03,6.42479483
WM_21436,5/2/2019 21:03,4.231589855
WM_25908,6/6/2019 13:43,4.474489815
WM_25436,6/2/2019 8:03,4.548238772
WM_22783,5/13/2019 3:33,3.876957663
WM_16321,3/8/2019 3:13,9.9678993
WM_33929,8/6/2019 1:13,8.9892495
WM_38523,9/9/2019 19:23,8.358974355
WM_11154,1/26/2019 8:43,9.988582667
WM_11913,2/1/2019 23:13,8.82046438
WM_17661,3/21/2019 6:43,2.131424905
WM_25174,5/31/2019 4:13,3.694241958
WM_30067,7/6/2019 22:33,6.638569795
WM_3982,12/3/2018 6:53,6.9377997
WM_12758,2/7/2019 22:13,8.587245731
WM_29442,7/2/2019 11:43,4.695678753
WM_21019,4/29/2019 21:13,3.5138683
WM_20165,4/22/2019 10:53,4.8130248
WM_620,11/4/2018 18:13,2.602344317
WM_8880,1/9/2019 17:13,6.479605706
WM_2782,11/24/2018 7:43,7.918778695
WM_32783,7/28/2019 21:13,8.35358957
WM_18254,3/25/2019 20:53,3.792366522
WM_14358,2/19/2019 17:43,5.422133161
WM_8076,1/3/2019 22:53,6.031716456
WM_1569,11/12/2018 7:23,2.205162375
WM_30674,7/11/2019 9:33,1.4833666
WM_16936,3/14/2019 10:43,3.728820911
WM_30806,7/12/2019 7:53,4.228647242
WM_19676,4/15/2019 15:03,3.81108983
WM_35212,8/15/2019 2:23,8.955154565
WM_5459,12/15/2018 23:43,9.090974575
WM_28714,6/27/2019 4:33,5.92839475
WM_21007,4/29/2019 19:13,4.212677611
WM_7747,1/1/2019 15:33,12.06693465
WM_21562,5/4/2019 10:03,2.592483239
WM_39012,9/13/2019 15:43,3.168552474
WM_1617,11/12/2018 15:23,4.108510906
WM_6612,12/24/2018 15:23,10.46991473
WM_5643,12/17/2018 8:33,5.415873474
WM_11178,1/26/2019 12:43,13.39053958
WM_33868,8/5/2019 14:53,7.595254665
WM_25352,6/1/2019 13:53,4.523062916
WM_11125,1/26/2019 3:43,7.338910221
WM_15784,3/4/2019 4:13,9.21572433
WM_37526,9/2/2019 19:43,6.787119655
WM_39913,9/19/2019 22:13,8.831967921
WM_35879,8/20/2019 7:33,5.203805333
WM_18916,4/3/2019 22:03,1.47095494
WM_12187,2/3/2019 21:33,8.20273464
WM_39638,9/18/2019 0:23,6.86679481
WM_26040,6/7/2019 13:03,4.338847132
WM_37831,9/4/2019 22:33,8.007741805
WM_32317,7/23/2019 1:53,6.202155428
WM_10684,1/23/2019 0:23,8.560931132
WM_13390,2/12/2019 14:43,6.426377567
WM_29925,7/5/2019 21:53,6.904722
WM_1935,11/14/2018 22:03,5.19498482
WM_18573,3/28/2019 2:13,1.97030488
WM_28316,6/24/2019 8:03,4.695073447
WM_25728,6/5/2019 7:03,3.694241958
WM_39065,9/14/2019 0:33,5.947283211
WM_20435,4/25/2019 17:23,4.795115595
WM_19541,4/8/2019 19:33,6.28540476
WM_32016,7/20/2019 21:53,7.86913946
WM_33031,7/30/2019 16:13,4.086514785
WM_14134,2/18/2019 2:13,6.282288778
WM_6833,12/26/2018 4:13,8.339181976
WM_23836,5/20/2019 12:13,5.185847221
WM_5237,12/12/2018 9:53,9.160546711
WM_12549,2/6/2019 10:43,7.9424695
WM_33209,7/31/2019 22:23,3.470983133
WM_27852,6/20/2019 23:03,7.526720795
WM_17781,3/22/2019 2:53,1.561642062
WM_27234,6/16/2019 8:53,2.957760972
WM_21353,5/2/2019 5:03,2.255235218
WM_38054,9/6/2019 11:43,3.438589316
WM_5555,12/16/2018 16:53,4.275426095
WM_24654,5/26/2019 9:03,4.909978742
WM_23934,5/21/2019 4:33,6.11856481
WM_10695,1/23/2019 3:03,10.6847093
WM_16050,3/6/2019 5:33,9.57889424
WM_2137,11/16/2018 9:03,8.500229565
WM_26931,6/14/2019 5:03,3.708005411
WM_35753,8/19/2019 10:23,3.165669865
WM_3324,11/28/2018 5:23,5.350377661
WM_22571,5/11/2019 14:13,3.520309845
WM_15486,2/28/2019 11:53,11.2132565
WM_9913,1/17/2019 3:43,8.498499576
WM_36649,8/25/2019 16:53,2.276755444
WM_22746,5/12/2019 21:13,6.95885947
WM_11604,1/30/2019 18:23,6.130529296
WM_6146,12/20/2018 22:03,10.9470844
WM_12296,2/4/2019 16:03,8.65665951
WM_34313,8/8/2019 18:53,3.211247179
WM_23232,5/16/2019 6:43,5.3442945
WM_7036,12/27/2018 16:03,11.8074343
WM_36424,8/24/2019 3:03,6.709972
WM_21704,5/5/2019 9:53,3.666519865
WM_4985,12/10/2018 14:23,5.70205477
WM_8473,1/6/2019 19:13,8.159266328
WM_12989,2/9/2019 13:53,6.074920889
WM_30810,7/12/2019 8:33,4.799388728
WM_25110,5/30/2019 16:03,4.724647179
WM_12853,2/8/2019 14:33,5.988957679
WM_14368,2/19/2019 19:23,1.47095494
WM_8327,1/5/2019 18:03,6.26928983
WM_5965,12/19/2018 15:53,9.13303938
WM_14984,2/24/2019 22:23,7.867749555
WM_17175,3/17/2019 18:03,2.874315208
WM_22464,5/10/2019 20:23,4.730299879
WM_33237,8/1/2019 3:13,6.61342476
WM_35457,8/17/2019 9:03,3.890660972
WM_21728,5/5/2019 13:53,3.204146547
WM_25044,5/30/2019 0:23,5.579135088
WM_1917,11/14/2018 19:03,5.51443986
WM_37664,9/3/2019 18:43,2.383688778
WM_16168,3/7/2019 1:43,10.2537445
WM_8150,1/4/2019 12:33,6.151855378
WM_6936,12/26/2018 22:03,10.15493814
WM_40007,9/21/2019 8:03,3.99114483
WM_4888,12/9/2018 20:53,6.187199805
WM_34459,8/9/2019 19:33,4.398931321
WM_31516,7/17/2019 8:23,5.382468268
WM_39996,9/21/2019 6:13,5.163026089
WM_8264,1/5/2019 7:33,6.602078695
WM_12294,2/4/2019 15:43,8.72121436
WM_25865,6/6/2019 6:33,2.83089986
WM_8515,1/7/2019 2:43,7.63423456
WM_7275,12/29/2018 7:53,6.213973584
WM_5241,12/12/2018 11:13,8.949139465
WM_24639,5/26/2019 6:23,4.807955417
WM_3558,11/29/2018 21:33,2.307829915
WM_35268,8/15/2019 11:53,5.13689984
WM_35787,8/19/2019 16:13,3.6185234
WM_28701,6/27/2019 2:23,7.24837974
WM_12910,2/9/2019 0:13,6.505164905
WM_33685,8/4/2019 7:53,5.361787988
WM_27377,6/17/2019 10:03,3.51117988
WM_38905,9/12/2019 14:03,2.334747247
WM_3657,11/30/2018 18:53,3.54220485
WM_35888,8/20/2019 9:03,5.564068606
WM_22935,5/14/2019 4:53,3.092044825
WM_30310,7/8/2019 17:33,4.401424715
WM_37990,9/6/2019 1:03,7.470773353
WM_13208,2/11/2019 5:03,8.809409525
WM_3696,12/1/2018 1:53,1.787389925
WM_1293,11/10/2018 7:33,2.737412375
WM_17359,3/19/2019 2:13,3.357777606
WM_22001,5/7/2019 11:33,2.016694632
WM_24312,5/23/2019 20:03,7.238994655
WM_32347,7/23/2019 6:53,4.763288811
WM_11410,1/29/2019 9:33,9.98816425
WM_7048,12/27/2018 18:03,12.01798928
WM_33815,8/5/2019 6:03,5.711473516
WM_31057,7/14/2019 2:23,6.507273511
WM_35712,8/19/2019 3:33,3.73662485
WM_12400,2/5/2019 9:23,8.185762063
WM_19203,4/6/2019 5:33,2.826657779
WM_33588,8/3/2019 15:13,4.2962149
WM_23907,5/21/2019 0:03,6.644894547
WM_13937,2/16/2019 15:43,8.58206938
WM_27119,6/15/2019 13:03,5.445478716
WM_38381,9/8/2019 18:13,5.800452426
WM_39053,9/13/2019 22:33,6.130529296
WM_35083,8/14/2019 4:53,8.51599946
WM_4424,12/6/2018 13:13,8.810109285
WM_39281,9/15/2019 12:33,3.4401276
WM_12536,2/6/2019 8:33,10.75826949
WM_25709,6/4/2019 14:23,4.708936658
WM_8928,1/10/2019 1:23,9.658954425
WM_36968,8/27/2019 22:23,3.9393998
WM_30334,7/8/2019 21:43,9.319004335
WM_15652,3/1/2019 15:43,10.82099943
WM_25021,5/29/2019 20:33,5.085315568
WM_35868,8/20/2019 5:43,5.643188728
WM_6153,12/20/2018 23:13,10.08161923
WM_11295,1/27/2019 9:33,10.48761925
WM_19391,4/7/2019 16:53,3.513924788
WM_23622,5/19/2019 0:03,6.534757716
WM_1078,11/8/2018 11:03,3.489726147
WM_5927,12/19/2018 9:33,8.82942435
WM_34327,8/8/2019 21:13,2.902110358
WM_1364,11/10/2018 19:23,8.032488433
WM_33095,7/31/2019 2:53,6.138049828
WM_9824,1/16/2019 11:23,8.852632895
WM_30808,7/12/2019 8:13,4.307305032
WM_14380,2/19/2019 21:23,3.9691366
WM_37096,8/28/2019 19:43,6.296949875
WM_20720,4/27/2019 19:23,3.89755483
WM_16728,3/12/2019 20:53,3.60508978
WM_11747,1/31/2019 18:33,10.31190443
WM_35588,8/18/2019 6:53,4.096962932
WM_7391,12/30/2018 3:13,9.810379275
WM_39028,9/13/2019 18:23,3.854359785
WM_10574,1/22/2019 4:53,7.8930541
WM_7448,12/30/2018 12:53,11.31282063
WM_16865,3/13/2019 21:13,1.649294417
WM_4212,12/4/2018 23:03,6.618910878
WM_13121,2/10/2019 13:53,5.0901314
WM_27564,6/18/2019 18:13,4.494052521
WM_1476,11/11/2018 14:43,2.753115605
WM_1828,11/14/2018 4:13,2.444204885
WM_10623,1/22/2019 14:03,9.63141435
WM_28387,6/24/2019 20:13,8.664294274
WM_12790,2/8/2019 3:33,7.123499583
WM_6284,12/22/2018 1:23,9.527474419
WM_26734,6/12/2019 15:53,4.906789226
WM_22655,5/12/2019 4:13,3.473552474
WM_4929,12/10/2018 5:03,8.75316443
WM_14637,2/21/2019 20:23,10.2763444
WM_12083,2/3/2019 4:03,10.08241428
WM_19548,4/8/2019 22:53,4.200920842
WM_16920,3/14/2019 6:43,6.467494256
WM_36275,8/23/2019 1:43,9.663004455
WM_35354,8/16/2019 15:53,6.282288778
WM_6188,12/21/2018 5:03,8.69098941
WM_19733,4/16/2019 18:53,2.777841989
WM_8111,1/4/2019 5:33,6.82825475
WM_16233,3/7/2019 12:33,8.450134545
WM_16854,3/13/2019 19:23,2.14694488
WM_26819,6/13/2019 7:13,4.762427644
WM_8837,1/9/2019 10:03,6.81249475
WM_6620,12/24/2018 16:43,9.2137943
WM_39517,9/17/2019 4:13,5.331582224
WM_15772,3/4/2019 2:13,10.29502923
WM_26059,6/7/2019 16:13,5.994241895
WM_39049,9/13/2019 21:53,9.552071611
WM_19482,4/8/2019 9:23,4.613788739
WM_34500,8/10/2019 2:33,5.928194361
WM_24702,5/27/2019 11:43,5.720647216
WM_20667,4/27/2019 10:33,3.136647221
WM_10064,1/18/2019 7:43,9.217624425
WM_6257,12/21/2018 20:53,12.1242345
WM_8169,1/4/2019 15:43,5.95490483
WM_24670,5/26/2019 11:53,4.796829865
WM_22837,5/13/2019 12:33,2.322642
WM_5618,12/17/2018 3:33,7.94719459
WM_16457,3/9/2019 2:53,5.007931384
WM_27335,6/17/2019 2:23,6.2297887
WM_36938,8/27/2019 17:23,3.746911676
WM_35353,8/16/2019 15:43,6.241988733
WM_30694,7/11/2019 12:53,2.262594605
WM_770,11/5/2018 23:53,7.763424415
WM_6275,12/21/2018 23:53,9.878389175
WM_13097,2/10/2019 9:53,5.984169815
WM_39885,9/19/2019 17:33,5.785804815
WM_32631,7/27/2019 9:03,4.860689342
WM_8739,1/8/2019 16:43,7.18796452
WM_13618,2/14/2019 5:33,9.0676695
WM_29105,6/30/2019 1:53,6.151399845
WM_23804,5/20/2019 6:53,2.54965988
WM_7123,12/28/2018 6:33,8.792457458
WM_4529,12/7/2018 6:53,8.975794445
WM_2734,11/23/2018 23:33,1.85315494
WM_32624,7/27/2019 7:53,5.817415558
WM_13650,2/14/2019 10:53,9.23821436
WM_7135,12/28/2018 8:33,12.19668439
WM_4499,12/7/2018 1:53,11.56511928
WM_39390,9/16/2019 7:03,4.296178842
WM_7660,1/1/2019 0:23,10.77040452
WM_4159,12/4/2018 12:23,9.271909455
WM_34501,8/10/2019 2:43,6.151855378
WM_27551,6/18/2019 16:03,4.552736721
WM_16008,3/5/2019 20:13,6.485064805
WM_12459,2/5/2019 19:43,9.5139792
WM_25070,5/30/2019 4:53,3.577593588
WM_29830,7/5/2019 5:53,5.053019775
WM_25162,5/31/2019 2:03,3.915799811
WM_36461,8/24/2019 9:13,2.268889363
WM_37868,9/5/2019 4:43,6.1212248
WM_1313,11/10/2018 10:53,4.832359805
WM_32008,7/20/2019 20:33,6.669539833
WM_22747,5/12/2019 21:23,7.606789074
WM_21184,5/1/2019 0:53,4.10843483
WM_19104,4/5/2019 12:13,1.813072144
WM_19550,4/8/2019 23:13,3.743941947
WM_18526,3/27/2019 18:23,2.16956996
WM_2480,11/22/2018 3:53,5.723734845
WM_14480,2/20/2019 17:33,5.054915542
WM_12035,2/2/2019 20:03,10.07381438
WM_1282,11/10/2018 5:43,4.240309825
WM_31151,7/14/2019 18:23,6.662516428
WM_14999,2/25/2019 0:53,10.43362938
WM_9087,1/11/2019 4:23,8.460754917
WM_20216,4/22/2019 19:23,5.616649806
WM_37158,8/31/2019 6:23,3.943041947
WM_15756,3/3/2019 23:33,8.59640944
WM_8297,1/5/2019 13:03,6.14523978
WM_19161,4/5/2019 21:43,5.946289875
WM_39845,9/19/2019 10:53,4.010427583
WM_11392,1/29/2019 6:33,11.81658938
WM_12879,2/8/2019 18:53,3.234883206
WM_15823,3/4/2019 11:33,8.268029645
WM_18945,4/4/2019 4:33,3.618717506
WM_38656,9/10/2019 20:33,5.84603978
WM_33123,7/31/2019 7:43,5.334127572
WM_20745,4/27/2019 23:33,6.282741018
WM_30408,7/9/2019 11:53,6.516720853
WM_33353,8/1/2019 23:13,7.573347105
WM_30100,7/7/2019 4:03,2.816015647
WM_6408,12/22/2018 23:23,9.94334445
WM_31455,7/16/2019 21:53,7.172383078
WM_8016,1/3/2019 12:33,7.83478964
WM_28901,6/28/2019 13:43,2.278141926
WM_341,10/31/2018 14:23,6.17620483
WM_13446,2/13/2019 0:03,8.87659935
WM_31943,7/20/2019 9:23,2.565772106
WM_31680,7/18/2019 12:43,4.769715605
WM_16213,3/7/2019 9:13,9.78192955
WM_26893,6/13/2019 22:23,6.057388071
WM_14674,2/22/2019 2:33,9.98816425
WM_21697,5/5/2019 8:43,3.980034725
